Customer_ID,Age,Gender,Income_Level,Marital_Status,Education_Level,Occupation,Location,Purchase_Category,Purchase_Amount,Frequency_of_Purchase,Purchase_Channel,Brand_Loyalty,Product_Rating,Time_Spent_on_Product_Research,Social_Media_Influence,Discount_Sensitivity,Return_Rate,Customer_Satisfaction,Engagement_with_Ads,Device_Used_for_Shopping,Payment_Method,Time_of_Purchase,Discount_Used,Customer_Loyalty_Program_Member,Purchase_Intent,Shipping_Preference,Payment_Frequency,Time_to_Decision,Delivery_Status
CUST-011264,39.0,Male,Low,Widowed,Master's,Artist,Phoenix,Beauty,39.74,20.0,In-Store,1,3,20.0,High,Somewhat Sensitive,0.82,7,Medium,Smartphone,Cash,2023-07-05 20:00:00,No,Yes,Impulsive,Standard,Subscription,23,Returned
CUST-011265,21.0,Male,Low,Married,Master's,Sales,New York,Beauty,434.68,4.0,In-Store,2,3,17.0,Low,Not Sensitive,0.87,1,Low,Desktop,PayPal,2024-05-02 20:00:00,No,Yes,Need-based,Standard,One-time,6,Returned
CUST-011266,61.0,Male,Middle,Single,High School,Technician,Houston,Electronics,256.9,18.0,Online,4,4,8.0,None,Not Sensitive,0.77,8,High,Smartphone,Credit Card,2024-08-16 06:00:00,Yes,Yes,Planned,No Preference,One-time,13,Delivered
CUST-011267,34.0,Female,Middle,Widowed,Doctorate,Technician,New York,Beauty,415.14,5.0,Online,3,3,5.0,High,Somewhat Sensitive,0.17,8,Low,Desktop,Credit Card,2024-05-07 11:00:00,Yes,Yes,Impulsive,Standard,One-time,21,Returned
CUST-011268,31.0,Female,Low,Single,Master's,Teacher,Phoenix,Beauty,67.62,11.0,Online,4,1,5.0,Low,Not Sensitive,0.02,6,Medium,Smartphone,Debit Card,2023-05-25 16:00:00,Yes,Yes,Planned,No Preference,One-time,13,Delivered
CUST-011269,70.0,Female,Middle,Married,Bachelor's,Doctor,Los Angeles,Clothing,318.22,9.0,Online,3,3,22.0,Medium,Somewhat Sensitive,0.05,4,High,Tablet,Credit Card,2023-01-23 20:00:00,Yes,No,Planned,Express,One-time,10,Delivered
CUST-011270,57.0,Male,Low,Widowed,Bachelor's,Technician,Los Angeles,Books,417.02,4.0,Online,4,4,22.0,Medium,Very Sensitive,0.87,5,High,Smartphone,PayPal,2024-02-06 13:00:00,No,No,Wants-based,Standard,One-time,27,Returned
CUST-011271,40.0,Female,Middle,Married,Bachelor's,Engineer,Houston,Clothing,301.15,6.0,Online,3,5,7.0,None,Somewhat Sensitive,0.19,4,Low,Smartphone,Credit Card,2024-10-01 01:00:00,Yes,Yes,Impulsive,Standard,Installments,24,Returned
CUST-011272,20.0,Female,Middle,Single,Bachelor's,Manager,Los Angeles,Home Appliances,193.9,17.0,Online,5,5,20.0,Low,Not Sensitive,0.7,4,High,Smartphone,PayPal,2023-07-27 21:00:00,Yes,Yes,Planned,Standard,One-time,0,Delivered
CUST-011273,60.0,Male,High,Single,High School,Technician,Chicago,Beauty,319.45,17.0,Mixed,3,1,15.0,High,Somewhat Sensitive,0.05,1,Low,Desktop,Debit Card,2023-06-01 00:00:00,No,Yes,Impulsive,Express,Installments,6,Returned
CUST-011274,25.0,Male,Middle,Married,High School,Doctor,Phoenix,Sports,90.47,2.0,Online,3,3,11.0,Low,Very Sensitive,0.29,8,Medium,Smartphone,Credit Card,2023-04-01 00:00:00,No,No,Planned,Standard,Subscription,21,Delivered
CUST-011275,60.0,Female,Low,Single,Bachelor's,Clerk,Miami,Books,447.49,1.0,Online,5,5,20.0,Medium,Somewhat Sensitive,0.86,10,High,Smartphone,PayPal,2024-11-26 02:00:00,Yes,No,Planned,Standard,One-time,26,Delivered
CUST-011276,20.0,Male,Middle,Widowed,High School,Teacher,Phoenix,Beauty,38.39,15.0,Mixed,2,4,21.0,Medium,Somewhat Sensitive,0.71,8,Low,Smartphone,Credit Card,2023-10-30 09:00:00,No,Yes,Need-based,Standard,One-time,16,Delivered
CUST-011277,59.0,Male,High,Married,Bachelor's,Artist,Chicago,Electronics,122.52,19.0,Online,1,5,10.0,Low,Somewhat Sensitive,0.92,6,High,Smartphone,PayPal,2024-03-06 02:00:00,Yes,Yes,Wants-based,Standard,One-time,8,Returned
CUST-011278,64.0,Female,Middle,Single,Master's,Manager,New York,Furniture,481.87,15.0,In-Store,3,1,22.0,Low,Somewhat Sensitive,0.82,5,Medium,Tablet,Debit Card,2024-08-28 13:00:00,Yes,Yes,Planned,Standard,One-time,18,Returned
CUST-011279,19.0,Male,Middle,Married,Bachelor's,Engineer,New York,Home Appliances,448.43,2.0,Online,2,4,12.0,Low,Somewhat Sensitive,0.69,5,Low,Smartphone,PayPal,2023-06-21 01:00:00,No,No,Planned,Standard,One-time,2,Delivered
CUST-011280,36.0,Male,High,Married,Master's,Doctor,Phoenix,Sports,285.71,10.0,In-Store,1,2,3.0,Medium,Somewhat Sensitive,0.01,8,Medium,Tablet,Credit Card,2023-02-17 03:00:00,Yes,Yes,Impulsive,Standard,One-time,0,Returned
CUST-011281,54.0,Male,Low,Married,Master's,Technician,Phoenix,Home Appliances,363.81,4.0,In-Store,1,5,13.0,High,Very Sensitive,0.64,5,High,Smartphone,Credit Card,2023-04-13 08:00:00,Yes,No,Wants-based,Standard,One-time,17,Returned
CUST-011282,51.0,Male,Middle,Married,High School,Teacher,Phoenix,Electronics,16.38,20.0,Online,4,2,9.0,Medium,Not Sensitive,0.37,10,None,Desktop,Credit Card,2024-05-09 04:00:00,Yes,Yes,Impulsive,No Preference,One-time,7,Returned
CUST-011283,70.0,Male,Middle,Single,Master's,Technician,Seattle,Beauty,393.73,3.0,Mixed,4,5,23.0,Low,Somewhat Sensitive,0.54,5,Medium,Smartphone,PayPal,2024-11-21 15:00:00,No,Yes,Planned,Standard,One-time,11,Delivered
CUST-011284,64.0,Female,Middle,Married,Doctorate,Sales,New York,Beauty,373.49,5.0,Online,2,3,0.0,None,Very Sensitive,0.47,9,Low,Smartphone,Credit Card,2024-01-20 07:00:00,No,No,Planned,Express,One-time,26,Delivered
CUST-011285,56.0,Male,Low,Married,High School,Teacher,Los Angeles,Electronics,142.98,13.0,Online,3,2,2.0,High,Somewhat Sensitive,0.32,9,None,Smartphone,Debit Card,2023-11-05 04:00:00,Yes,Yes,Impulsive,Standard,Installments,21,Returned
CUST-011286,50.0,Female,Middle,Single,High School,Doctor,Seattle,Clothing,293.3,16.0,Online,5,3,7.0,High,Very Sensitive,0.03,6,High,Desktop,Cash,2023-10-21 09:00:00,No,No,Planned,No Preference,One-time,16,Delivered
CUST-011287,58.0,Female,Low,Single,Master's,Technician,Phoenix,Furniture,457.52,6.0,In-Store,5,4,2.0,Low,Very Sensitive,0.22,5,Medium,Desktop,Credit Card,2023-11-27 07:00:00,No,Yes,Planned,Standard,One-time,0,Delivered
CUST-011288,44.0,Female,Middle,Single,High School,Manager,Phoenix,Clothing,309.44,9.0,Online,4,5,9.0,Low,Somewhat Sensitive,0.59,2,High,Smartphone,Credit Card,2023-04-01 07:00:00,No,No,Need-based,Standard,One-time,9,Returned
CUST-011289,64.0,Male,Middle,Married,Master's,Clerk,Los Angeles,Furniture,,15.0,Online,3,3,4.0,None,Somewhat Sensitive,0.01,4,Low,Desktop,Credit Card,2024-09-11 17:00:00,Yes,No,Impulsive,Express,One-time,21,Returned
CUST-011290,33.0,Female,Low,Single,Master's,Teacher,Houston,Books,235.34,1.0,In-Store,4,5,6.0,None,Very Sensitive,0.9,6,Low,Tablet,Debit Card,2024-11-08 05:00:00,Yes,Yes,Planned,Express,One-time,2,Delivered
CUST-011291,28.0,Male,Low,Married,Bachelor's,Technician,Houston,Beauty,91.6,18.0,Online,3,2,12.0,Medium,Somewhat Sensitive,0.5,1,High,Tablet,Credit Card,2023-09-04 04:00:00,No,Yes,Impulsive,Standard,One-time,30,Returned
CUST-011292,49.0,Female,Low,Single,Bachelor's,Student,New York,Sports,238.59,6.0,Online,2,1,4.0,Low,Very Sensitive,0.69,7,High,Desktop,Credit Card,2023-05-16 19:00:00,Yes,Yes,Impulsive,Standard,One-time,3,Returned
CUST-011293,50.0,Male,Middle,Married,High School,Teacher,Chicago,Books,442.27,5.0,Online,2,1,12.0,None,Very Sensitive,0.83,5,Low,Desktop,Credit Card,2023-04-20 15:00:00,Yes,No,Planned,Standard,One-time,1,Returned
CUST-011294,69.0,Male,Middle,Married,Bachelor's,Artist,Los Angeles,Sports,379.0,9.0,Online,5,2,6.0,Low,Not Sensitive,0.42,3,None,Smartphone,Debit Card,2024-12-13 20:00:00,Yes,No,Wants-based,Standard,One-time,16,Returned
CUST-011295,38.0,Female,Middle,Married,Doctorate,Manager,Miami,Home Appliances,467.76,18.0,Online,5,1,9.0,Medium,Not Sensitive,0.24,9,Low,Smartphone,Cash,2023-12-20 00:00:00,Yes,Yes,Planned,Standard,One-time,17,Delivered
CUST-011296,58.0,Male,Middle,Married,Doctorate,Student,Miami,Books,351.11,13.0,Online,1,5,10.0,Low,Somewhat Sensitive,0.92,10,Low,Smartphone,Credit Card,2024-02-12 07:00:00,Yes,Yes,Need-based,Standard,One-time,8,Delivered
CUST-011297,38.0,Male,Middle,Married,Bachelor's,Clerk,Los Angeles,Beauty,141.48,19.0,Online,2,4,4.0,Medium,Very Sensitive,0.55,2,Medium,Desktop,PayPal,2023-10-22 18:00:00,No,No,Wants-based,Standard,One-time,24,Returned
CUST-011298,34.0,Male,Middle,Married,High School,Artist,Seattle,Beauty,250.17,12.0,In-Store,5,4,19.0,Medium,Very Sensitive,0.5,4,Medium,Smartphone,Credit Card,2023-08-04 17:00:00,No,No,Need-based,No Preference,One-time,17,Delivered
CUST-011299,61.0,Female,Middle,Married,High School,Manager,New York,Groceries,314.91,16.0,Online,4,1,9.0,High,Somewhat Sensitive,0.33,10,Medium,Desktop,PayPal,2024-01-20 08:00:00,No,Yes,Planned,Standard,One-time,3,Delivered
CUST-011300,34.0,Female,Low,Single,High School,Sales,Denver,Books,242.95,,Online,3,1,12.0,Medium,Somewhat Sensitive,0.14,4,Low,Smartphone,Credit Card,2024-08-24 06:00:00,Yes,No,Impulsive,Standard,One-time,27,Returned
CUST-011301,37.0,Female,Middle,Married,Master's,Clerk,Houston,Furniture,267.02,19.0,Online,2,3,8.0,Low,Somewhat Sensitive,0.5,10,Medium,Smartphone,Credit Card,2023-08-23 08:00:00,Yes,No,Planned,Standard,One-time,10,Delivered
CUST-011302,36.0,Female,Middle,Single,Doctorate,Sales,Los Angeles,Sports,455.48,12.0,In-Store,3,3,20.0,Medium,Somewhat Sensitive,0.9,7,None,Smartphone,Debit Card,2023-10-03 18:00:00,Yes,No,Impulsive,No Preference,One-time,0,Returned
CUST-011303,69.0,female,Middle,Widowed,High School,Clerk,Los Angeles,Home Appliances,413.9,14.0,Online,3,5,24.0,Low,Not Sensitive,0.22,10,Low,Smartphone,Debit Card,2024-03-24 05:00:00,No,No,Planned,Standard,One-time,15,Delivered
CUST-011304,26.0,Male,High,Married,Bachelor's,Artist,Seattle,Books,316.4,7.0,In-Store,2,3,22.0,Low,Very Sensitive,0.26,7,Low,Smartphone,PayPal,2024-02-26 07:00:00,Yes,No,Planned,Standard,Installments,24,Delivered
CUST-011305,55.0,Female,Middle,Single,High School,Artist,Los Angeles,Electronics,247.03,4.0,Online,3,3,16.0,High,Very Sensitive,0.15,3,Medium,Smartphone,PayPal,2023-06-26 16:00:00,No,No,Impulsive,Express,Installments,16,Returned
CUST-011306,32.0,Male,High,Married,Bachelor's,Sales,Miami,Electronics,895.6080000000001,17.0,Online,1,5,12.0,Medium,Not Sensitive,0.31,3,Medium,Desktop,Credit Card,2023-04-23 04:00:00,Yes,Yes,Planned,Standard,One-time,24,Returned
CUST-011307,26.0,Male,High,Single,Bachelor's,Clerk,Houston,Furniture,884.6460000000001,17.0,In-Store,4,1,19.0,None,Somewhat Sensitive,0.59,3,Low,Desktop,Other,2023-02-07 07:00:00,No,No,Need-based,Standard,One-time,18,Returned
CUST-011308,70.0,Male,Middle,Single,Master's,Sales,Miami,Clothing,181.97,13.0,Online,1,1,19.0,Low,Somewhat Sensitive,0.86,5,Medium,Desktop,Credit Card,2023-03-23 03:00:00,Yes,Yes,Impulsive,Standard,One-time,26,Returned
CUST-011309,53.0,Male,Low,Widowed,Master's,Teacher,New York,Home Appliances,405.32,19.0,Online,4,5,7.0,Low,Somewhat Sensitive,0.11,9,None,Desktop,Credit Card,2024-07-30 00:00:00,No,No,Need-based,No Preference,One-time,7,Delivered
CUST-011310,64.0,Male,Low,Married,Bachelor's,Artist,Chicago,Furniture,334.44,13.0,Online,3,3,3.0,High,Somewhat Sensitive,0.5,9,None,Smartphone,Debit Card,2024-01-29 19:00:00,Yes,Yes,Wants-based,Express,One-time,16,Delivered
CUST-011311,67.0,Male,High,Married,Master's,Artist,New York,Books,242.44,17.0,Online,1,3,13.0,Medium,Somewhat Sensitive,0.81,6,None,Smartphone,Credit Card,2023-03-25 19:00:00,No,No,Need-based,Standard,One-time,1,Delivered
CUST-011312,36.0,Female,Middle,Married,High School,Teacher,Miami,Beauty,360.71,3.0,Mixed,3,2,13.0,None,Somewhat Sensitive,0.46,4,Medium,Smartphone,Debit Card,2023-10-08 16:00:00,No,Yes,Need-based,Standard,Installments,26,Returned
CUST-011313,59.0,Male,Low,Married,Doctorate,Clerk,Phoenix,Home Appliances,312.84,8.0,Online,3,2,19.0,Medium,Not Sensitive,0.65,4,Medium,Desktop,PayPal,2024-01-23 08:00:00,No,No,Need-based,Standard,One-time,4,Returned
CUST-011314,64.0,Male,Low,Single,Bachelor's,Student,Los Angeles,Groceries,74.85,16.0,Online,2,3,18.0,High,Somewhat Sensitive,0.35,3,High,Smartphone,Credit Card,2023-11-12 17:00:00,No,No,Need-based,Standard,One-time,21,Returned
CUST-011315,66.0,Male,High,Single,Doctorate,Artist,Miami,Groceries,19.16,3.0,Online,2,3,2.0,High,Somewhat Sensitive,0.75,1,Medium,Smartphone,Credit Card,2023-09-07 23:00:00,No,No,Planned,Standard,Installments,10,Returned
CUST-011316,59.0,Male,Middle,Single,Bachelor's,Technician,Los Angeles,Beauty,372.11,3.0,Online,2,5,11.0,Low,Not Sensitive,0.63,1,None,Desktop,Credit Card,2024-10-17 17:00:00,No,No,Planned,Express,One-time,25,Returned
CUST-011317,53.0,Male,Middle,Single,High School,Doctor,Phoenix,Beauty,175.92,8.0,Online,5,2,6.0,Low,Not Sensitive,0.53,8,None,Smartphone,Credit Card,2024-07-20 08:00:00,Yes,Yes,Need-based,Standard,Installments,14,Delivered
CUST-011318,25.0,Male,High,Married,Bachelor's,Sales,Denver,Furniture,297.52,13.0,In-Store,4,3,5.0,High,Very Sensitive,0.67,6,Medium,Desktop,Debit Card,2024-05-31 01:00:00,No,No,Planned,Express,Installments,6,Delivered
CUST-011319,30.0,Female,Middle,Widowed,High School,Artist,Denver,Groceries,387.92,8.0,In-Store,1,4,21.0,High,Somewhat Sensitive,0.33,3,Medium,Smartphone,Credit Card,2023-08-20 18:00:00,Yes,Yes,Need-based,Standard,One-time,13,Delivered
CUST-011320,48.0,Female,High,Married,Bachelor's,Sales,New York,Electronics,461.85,19.0,Mixed,5,4,0.0,Medium,Somewhat Sensitive,0.03,3,None,Smartphone,Credit Card,2024-04-06 12:00:00,Yes,No,Wants-based,No Preference,Subscription,4,Returned
CUST-011321,20.0,Male,Middle,Divorced,Doctorate,Engineer,Denver,Beauty,298.55,2.0,Online,3,5,0.0,Medium,Somewhat Sensitive,0.78,10,Low,Desktop,PayPal,2024-06-30 02:00:00,Yes,Yes,Planned,Standard,One-time,13,Delivered
CUST-011322,62.0,Male,High,Single,Master's,Sales,Denver,Furniture,333.41,19.0,Mixed,4,1,3.0,None,Not Sensitive,0.76,5,Low,Smartphone,Debit Card,2023-05-09 18:00:00,No,Yes,Need-based,Standard,One-time,24,Delivered
CUST-011323,26.0,Female,Low,Married,Master's,Teacher,Chicago,Sports,339.19,19.0,In-Store,3,4,4.0,High,Very Sensitive,0.8,4,Medium,Desktop,Credit Card,2024-09-15 04:00:00,Yes,Yes,Impulsive,Standard,One-time,17,Returned
CUST-011324,69.0,Female,Low,Single,Doctorate,Clerk,Phoenix,Groceries,58.17,5.0,Online,3,3,4.0,Low,Not Sensitive,0.44,6,Medium,Tablet,PayPal,2023-01-09 07:00:00,No,Yes,Planned,Standard,Installments,13,Delivered
CUST-011325,70.0,Female,High,Single,Doctorate,Sales,Miami,Home Appliances,281.69,12.0,In-Store,5,1,7.0,Low,Somewhat Sensitive,0.01,8,Medium,Smartphone,Debit Card,2023-04-01 21:00:00,Yes,No,Planned,Express,Installments,19,Delivered
CUST-011326,62.0,Female,Middle,Married,Bachelor's,Artist,Chicago,Beauty,351.7,,Online,2,4,14.0,High,Somewhat Sensitive,0.34,8,High,Smartphone,Credit Card,2024-06-29 22:00:00,Yes,Yes,Impulsive,Standard,One-time,19,Delivered
CUST-011327,50.0,Male,Low,Single,High School,Clerk,Seattle,Books,372.99,13.0,Online,4,4,23.0,High,Very Sensitive,0.54,3,Low,Smartphone,Credit Card,2023-07-27 16:00:00,Yes,No,Planned,Standard,One-time,26,Returned
CUST-011328,59.0,Male,Low,Married,High School,Technician,Houston,Beauty,373.24,1.0,Online,3,2,14.0,None,Very Sensitive,0.37,3,Medium,Smartphone,Debit Card,2024-04-19 13:00:00,Yes,Yes,Impulsive,Standard,One-time,10,Returned
CUST-011329,61.0,Female,Middle,Single,Bachelor's,Artist,Chicago,Home Appliances,76.01,6.0,Online,1,4,2.0,Medium,Somewhat Sensitive,0.19,3,Medium,Desktop,Debit Card,2024-03-04 23:00:00,No,Yes,Need-based,Express,One-time,29,Delivered
CUST-011330,66.0,Female,High,Single,Master's,Manager,Houston,Groceries,37.07,15.0,Online,2,2,9.0,Medium,Very Sensitive,0.58,1,Low,Tablet,Credit Card,2023-12-16 21:00:00,Yes,Yes,Planned,Standard,One-time,23,Returned
CUST-011331,21.0,Female,Middle,Married,Master's,Clerk,Phoenix,Furniture,124.78,1.0,Mixed,2,2,15.0,High,Somewhat Sensitive,0.39,3,Low,Smartphone,Debit Card,2023-08-06 01:00:00,Yes,No,Wants-based,No Preference,One-time,1,Returned
CUST-011332,56.0,Male,Middle,Single,Bachelor's,Technician,Los Angeles,Electronics,292.4,17.0,Mixed,5,3,0.0,Medium,Somewhat Sensitive,0.36,9,None,Smartphone,Debit Card,2024-09-29 02:00:00,Yes,Yes,Planned,Standard,One-time,15,Delivered
CUST-011333,47.0,Male,Middle,Single,High School,Student,Miami,Furniture,898.0740000000001,20.0,Online,1,2,2.0,Low,Somewhat Sensitive,0.36,6,Medium,Desktop,Credit Card,2024-05-18 23:00:00,Yes,Yes,Wants-based,Standard,Installments,28,Returned
CUST-011334,33.0,Male,Middle,Married,Doctorate,Clerk,Seattle,Home Appliances,278.58,3.0,Online,5,4,3.0,High,Somewhat Sensitive,0.72,9,Medium,Smartphone,PayPal,2023-06-27 21:00:00,Yes,No,Need-based,Express,One-time,23,Delivered
CUST-011335,28.0,Female,Low,Married,Master's,Technician,Chicago,Clothing,13.44,6.0,Online,3,4,8.0,High,Not Sensitive,0.13,6,Low,Smartphone,Credit Card,2023-11-12 01:00:00,No,No,Impulsive,Standard,One-time,28,Returned
CUST-011336,40.0,Female,Low,Married,Master's,Teacher,New York,Groceries,489.45,16.0,In-Store,4,2,7.0,Medium,Somewhat Sensitive,0.12,7,Medium,Desktop,PayPal,2024-04-16 05:00:00,Yes,No,Planned,Standard,Subscription,18,Delivered
CUST-011337,40.0,Male,Middle,Married,Doctorate,Student,Denver,Beauty,,10.0,Mixed,4,2,5.0,High,Somewhat Sensitive,0.5,1,High,Smartphone,PayPal,2023-03-06 23:00:00,Yes,Yes,Planned,Standard,One-time,3,Returned
CUST-011338,57.0,Female,Middle,Single,Master's,Doctor,Phoenix,Home Appliances,427.64,13.0,Online,1,4,18.0,None,Somewhat Sensitive,0.76,5,Medium,Tablet,Debit Card,2024-01-20 15:00:00,No,Yes,Planned,No Preference,One-time,12,Delivered
CUST-011339,60.0,Female,Low,Married,Bachelor's,Sales,Miami,Groceries,424.83,6.0,In-Store,3,5,8.0,Medium,Not Sensitive,0.77,7,Medium,Smartphone,Credit Card,2023-09-12 16:00:00,Yes,Yes,Planned,Standard,One-time,7,Delivered
CUST-011340,68.0,Female,Middle,Married,Bachelor's,Manager,Chicago,Clothing,194.88,20.0,Online,2,1,19.0,High,Somewhat Sensitive,0.46,2,Low,Smartphone,PayPal,2024-05-30 17:00:00,No,Yes,Planned,Standard,One-time,28,Returned
CUST-011341,45.0,Female,Low,Single,Bachelor's,Artist,New York,Books,293.58,6.0,In-Store,1,4,3.0,Medium,Very Sensitive,0.15,2,Medium,Smartphone,Credit Card,2023-03-19 11:00:00,No,No,Need-based,Standard,Installments,15,Returned
CUST-011342,32.0,Male,Middle,Married,High School,Student,Miami,Electronics,404.88,13.0,Online,5,4,18.0,Medium,Somewhat Sensitive,1.0,8,None,Desktop,Debit Card,2024-01-24 14:00:00,Yes,No,Need-based,Standard,One-time,9,Delivered
CUST-011343,43.0,Female,Middle,Married,Master's,Teacher,Seattle,Furniture,444.65,15.0,Online,5,5,7.0,High,Somewhat Sensitive,0.83,4,Medium,Smartphone,PayPal,2023-05-26 23:00:00,No,Yes,Planned,No Preference,One-time,23,Returned
CUST-011344,53.0,Male,High,Married,Master's,Sales,Los Angeles,Books,484.23,4.0,In-Store,1,1,12.0,High,Not Sensitive,0.12,7,Low,Smartphone,Debit Card,2024-05-06 12:00:00,Yes,Yes,Planned,Standard,One-time,24,Delivered
CUST-011345,61.0,Female,Low,Single,High School,Artist,Houston,Clothing,62.63,17.0,Online,2,3,19.0,Medium,Not Sensitive,0.3,7,Medium,Smartphone,Credit Card,2024-07-18 01:00:00,No,No,Planned,Standard,One-time,23,Delivered
CUST-011346,24.0,Male,Low,Widowed,High School,Clerk,Chicago,Home Appliances,376.87,,Online,1,2,12.0,Low,Somewhat Sensitive,0.83,7,Medium,Smartphone,Credit Card,2023-08-02 00:00:00,Yes,Yes,Planned,Express,One-time,2,Returned
CUST-011347,48.0,Male,Middle,Married,Bachelor's,Manager,Los Angeles,Home Appliances,189.46,1.0,Online,4,2,24.0,Medium,Somewhat Sensitive,0.38,9,Medium,Smartphone,Credit Card,2023-01-28 01:00:00,Yes,Yes,Impulsive,Standard,One-time,20,Returned
CUST-011348,31.0,Female,High,Single,Bachelor's,Teacher,New York,Books,397.71,4.0,Online,5,4,22.0,High,Somewhat Sensitive,0.77,10,Low,Smartphone,Credit Card,2023-05-07 20:00:00,No,Yes,Need-based,No Preference,One-time,15,Delivered
CUST-011349,48.0,Male,Middle,Married,High School,Engineer,New York,Home Appliances,886.5,14.0,Online,2,5,17.0,None,Somewhat Sensitive,0.21,1,Low,Smartphone,PayPal,2024-02-10 00:00:00,Yes,No,Impulsive,Standard,One-time,24,Returned
CUST-011350,57.0,Male,Low,Divorced,High School,Sales,New York,Electronics,452.88,5.0,Online,2,5,7.0,None,Very Sensitive,0.72,1,High,Smartphone,PayPal,2024-02-20 20:00:00,Yes,No,Planned,Standard,One-time,14,Returned
CUST-011351,27.0,Female,Middle,Widowed,Bachelor's,Engineer,New York,Groceries,489.98,4.0,Mixed,2,2,6.0,Low,Not Sensitive,0.73,5,High,Smartphone,Other,2024-04-14 13:00:00,Yes,No,Need-based,Express,Installments,13,Returned
CUST-011352,39.0,Male,High,Married,High School,Technician,Los Angeles,Books,193.57,16.0,Online,5,3,12.0,Low,Somewhat Sensitive,0.26,9,High,Smartphone,Credit Card,2024-02-12 09:00:00,Yes,No,Need-based,Express,Installments,1,Delivered
CUST-011353,65.0,Male,High,Married,Master's,Student,Houston,Beauty,423.72,9.0,Online,3,5,7.0,Medium,Not Sensitive,0.8,7,High,Smartphone,PayPal,2023-04-27 17:00:00,No,Yes,Planned,Standard,One-time,19,Returned
CUST-011354,35.0,Male,Low,Married,Master's,Student,Houston,Sports,66.47,14.0,Online,3,4,15.0,None,Not Sensitive,0.74,5,None,Smartphone,Debit Card,2024-08-03 08:00:00,No,Yes,Planned,Standard,One-time,9,Delivered
CUST-011355,20.0,Female,Middle,Married,High School,Sales,New York,Sports,414.84,6.0,Online,5,4,19.0,Low,Somewhat Sensitive,0.05,10,Medium,Smartphone,Debit Card,2023-09-05 17:00:00,Yes,Yes,Need-based,Standard,One-time,10,Delivered
CUST-011356,50.0,Female,Low,Widowed,Bachelor's,Engineer,Phoenix,Beauty,347.12,2.0,In-Store,4,4,13.0,Medium,Somewhat Sensitive,0.43,6,None,Smartphone,Credit Card,2024-05-03 14:00:00,No,No,Need-based,No Preference,One-time,18,Delivered
CUST-011357,47.0,Female,Low,Single,Bachelor's,Clerk,Seattle,Home Appliances,191.08,2.0,Online,4,3,1.0,Medium,Very Sensitive,0.89,2,Low,Tablet,Debit Card,2024-11-22 06:00:00,Yes,No,Planned,Standard,One-time,16,Returned
CUST-011358,60.0,Female,High,Married,Bachelor's,Doctor,Houston,Groceries,148.35,16.0,Online,2,1,16.0,Medium,Somewhat Sensitive,0.06,7,High,Smartphone,Credit Card,2023-02-08 16:00:00,Yes,Yes,Need-based,Standard,One-time,7,Delivered
CUST-011359,25.0,Female,Low,Married,High School,Technician,Miami,Home Appliances,151.44,10.0,Online,5,4,7.0,High,Very Sensitive,0.63,5,Medium,Desktop,Credit Card,2023-07-05 05:00:00,Yes,No,Need-based,Standard,One-time,18,Delivered
CUST-011360,46.0,Female,Middle,Married,High School,Sales,Phoenix,Sports,247.24,10.0,In-Store,2,1,13.0,High,Somewhat Sensitive,0.7,2,Low,Smartphone,Credit Card,2023-06-26 12:00:00,Yes,No,Need-based,Standard,One-time,21,Returned
CUST-011361,25.0,Male,Middle,Single,High School,Student,Houston,Beauty,363.22,17.0,Online,5,2,18.0,Low,Very Sensitive,0.02,6,None,Smartphone,PayPal,2023-07-29 19:00:00,Yes,No,Impulsive,Express,One-time,6,Returned
CUST-011362,43.0,Female,Middle,Single,Master's,Engineer,Denver,Beauty,475.55,1.0,Online,4,4,2.0,None,Somewhat Sensitive,0.44,7,Medium,Smartphone,Debit Card,2023-08-23 18:00:00,No,No,Planned,Express,Subscription,28,Delivered
CUST-011363,26.0,Male,Low,Married,High School,Sales,Miami,Electronics,38.03,5.0,Mixed,5,2,11.0,Low,Very Sensitive,0.9,6,Medium,Smartphone,Credit Card,2024-04-30 05:00:00,Yes,Yes,Wants-based,Standard,One-time,24,Returned
CUST-011364,61.0,Male,Middle,Married,High School,Technician,Chicago,Clothing,317.5,16.0,In-Store,2,1,1.0,None,Very Sensitive,0.68,3,Low,Smartphone,Credit Card,2024-07-02 10:00:00,No,No,Planned,Standard,One-time,15,Returned
CUST-011365,48.0,Female,High,Single,Master's,Teacher,Houston,Clothing,321.49,5.0,In-Store,4,1,5.0,Medium,Somewhat Sensitive,0.43,4,Low,Desktop,Credit Card,2024-10-21 14:00:00,Yes,No,Planned,Express,One-time,3,Returned
CUST-011366,62.0,Male,Middle,Married,Bachelor's,Doctor,Chicago,Sports,35.33,2.0,In-Store,1,3,24.0,Medium,Somewhat Sensitive,0.15,2,Low,Smartphone,Other,2024-09-27 18:00:00,No,No,Planned,Express,One-time,18,Returned
CUST-011367,30.0,Male,Low,Divorced,High School,Manager,Miami,Electronics,278.69,11.0,Online,4,2,20.0,None,Not Sensitive,0.89,5,None,Smartphone,Credit Card,2023-05-24 08:00:00,Yes,Yes,Wants-based,No Preference,One-time,28,Returned
CUST-011368,42.0,Female,Low,Married,Bachelor's,Teacher,Phoenix,Clothing,462.65,15.0,Online,5,3,3.0,High,Somewhat Sensitive,0.9,1,Medium,Smartphone,Credit Card,2023-01-31 06:00:00,Yes,No,Impulsive,Standard,One-time,24,Returned
